Year/Month/Day,Hour/Minute/Second,MPSAS,Temp(C),LunarAlt(deg),LunarPhase,Elapsed Time(min)
5/19/2018,2:35:50,19.87,30.9,-28,0.2,409.767
5/19/2018,2:40:50,19.8,30.9,-28.4,0.2,415.017
5/19/2018,2:45:50,19.73,30.9,-28.8,0.2,420.183
5/19/2018,2:50:50,19.38,30.6,-29.1,0.2,425.267
5/19/2018,2:55:50,19.22,30.6,-29.5,0.2,430.267
5/19/2018,3:0:50,19.66,30.9,-29.8,0.2,435.35
5/19/2018,3:5:50,19.61,30.9,-30.1,0.2,441.183
5/19/2018,3:10:50,19.35,30.9,-30.4,0.2,446.933
5/19/2018,3:15:50,19.6,30.9,-30.7,0.2,452.6
5/19/2018,3:20:50,19.38,30.9,-31,0.2,458.183
5/19/2018,3:25:50,19.37,30.9,-31.2,0.2,463.683
5/19/2018,3:30:50,19.25,30.9,-31.4,0.2,469.1
5/19/2018,3:35:50,19.37,30.9,-31.6,0.2,474.433
5/19/2018,3:40:50,19.6,30.9,-31.8,0.2,479.683
5/19/2018,3:45:50,19.77,30.6,-31.9,0.2,484.85
5/19/2018,3:50:50,19.83,30.6,-32.1,0.2,489.933
5/19/2018,3:55:50,19.8,30.6,-32.2,0.2,494.933
5/19/2018,4:0:50,19.76,30.6,-32.3,0.2,500.017
5/19/2018,4:5:50,19.83,30.6,-32.3,0.2,505.85
5/19/2018,4:10:50,19.84,30.6,-32.4,0.2,511.6
5/19/2018,4:15:50,19.84,30.6,-32.4,0.2,517.267
5/19/2018,4:20:50,19.85,30.2,-32.4,0.2,522.85
5/19/2018,4:25:50,19.79,30.2,-32.4,0.2,528.35
5/19/2018,4:30:50,19.72,30.2,-32.4,0.2,533.767
5/19/2018,4:35:50,19.5,30.2,-32.3,0.2,539.1
5/19/2018,4:40:50,19.24,30.2,-32.2,0.2,544.35
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
7.01,19.98,17.8169,18.91,12.97,30.2,32.5,31.2461,31.2,2.3,

5/19/2018 -- 5/20/2018
5/19/2018,20:20:51,6.21,34.4,41.4,0.27,0
5/19/2018,20:25:51,6.41,33.8,40.4,0.27,5.51667
5/19/2018,20:30:51,6.73,33.5,39.5,0.27,10.95
5/19/2018,20:35:51,7.18,33.1,38.5,0.27,16.3
5/19/2018,20:40:51,7.73,32.8,37.6,0.27,21.5667
5/19/2018,20:45:51,8.38,32.8,36.6,0.27,26.75
5/19/2018,20:50:51,9.16,32.5,35.6,0.27,31.85
5/19/2018,20:55:51,10.05,32.5,34.7,0.27,36.8667
5/19/2018,21:0:51,10.99,32.5,33.7,0.27,41.9333
5/19/2018,21:5:51,12.14,32.2,32.8,0.27,47.7833
5/19/2018,21:10:51,13.27,32.2,31.8,0.27,53.55
5/19/2018,21:15:51,14.31,32.2,30.9,0.27,59.2333
5/19/2018,21:20:51,15.38,32.2,29.9,0.27,64.8333
5/19/2018,21:25:51,16.46,32.2,29,0.27,70.35
5/19/2018,21:30:51,17.2,32.2,28,0.27,75.7833
5/19/2018,21:35:51,17.84,31.9,27,0.27,81.1333
5/19/2018,21:40:51,18.32,31.9,26.1,0.27,86.4
5/19/2018,21:45:51,18.65,31.5,25.1,0.27,91.5833
5/19/2018,21:50:51,18.91,31.5,24.2,0.28,96.6833
5/19/2018,21:55:51,19.08,31.5,23.2,0.28,101.7
5/19/2018,22:0:51,19.15,31.2,22.3,0.28,106.767
5/19/2018,22:5:51,19.15,31.2,21.3,0.28,112.617
5/19/2018,22:10:51,18.97,31.2,20.4,0.28,118.383
5/19/2018,22:15:51,19.17,30.9,19.5,0.28,124.067
5/19/2018,22:20:51,19.19,30.9,18.5,0.28,129.667
5/19/2018,22:25:51,19.15,30.9,17.6,0.28,135.183
5/19/2018,22:30:51,18.01,30.9,16.6,0.28,140.617
5/19/2018,22:35:51,19.2,30.9,15.7,0.28,145.967
5/19/2018,22:40:51,19.16,30.9,14.8,0.28,151.233
5/19/2018,22:45:51,18.9,30.9,13.8,0.28,156.417
5/19/2018,22:50:51,19.31,30.6,12.9,0.28,161.517
5/19/2018,22:55:51,19.36,30.6,12,0.28,166.533
5/19/2018,23:0:51,19.4,30.6,11.1,0.28,171.6
5/19/2018,23:5:51,19.32,30.6,10.1,0.28,177.45
5/19/2018,23:10:51,19.29,30.6,9.2,0.28,183.217
5/19/2018,23:15:51,19.35,30.6,8.3,0.28,188.9
5/19/2018,23:20:51,19.37,30.6,7.4,0.28,194.5
5/19/2018,23:25:51,19.39,30.6,6.5,0.28,200.017
5/19/2018,23:30:51,19.38,30.2,5.6,0.28,205.45
5/19/2018,23:35:51,19.34,30.2,4.7,0.28,210.8
5/19/2018,23:40:51,19.34,30.2,3.8,0.28,216.067
5/19/2018,23:45:51,18.65,30.2,2.9,0.28,221.25
5/19/2018,23:50:51,17.96,29.9,2,0.28,226.35
5/19/2018,23:55:51,17.92,29.9,1.2,0.28,231.367
5/20/2018,0:0:51,17.98,29.9,0.3,0.28,236.433
5/20/2018,0:5:51,18.09,29.9,-0.6,0.28,242.283
5/20/2018,0:10:51,18.03,29.9,-1.4,0.29,248.05
5/20/2018,0:15:51,18.22,29.9,-2.3,0.29,253.733
5/20/2018,0:20:51,19.19,29.9,-3.2,0.29,259.333
5/20/2018,0:25:51,18.79,29.9,-4,0.29,264.85
5/20/2018,0:30:51,18.36,29.6,-4.8,0.29,270.283
5/20/2018,0:35:51,18.5,29.6,-5.7,0.29,275.633
5/20/2018,0:40:51,17.98,29.6,-6.5,0.29,280.9
5/20/2018,0:45:51,18.32,29.6,-7.3,0.29,286.083
5/20/2018,0:50:51,17.86,29.6,-8.1,0.29,291.183
5/20/2018,0:55:51,17.79,29.6,-9,0.29,296.2
5/20/2018,1:1:1,17.64,29.6,-9.8,0.29,302.367
5/20/2018,1:6:1,17.69,29.6,-10.6,0.29,307.367
5/20/2018,1:11:1,17.32,29.6,-11.4,0.29,312.45
5/20/2018,1:16:1,17.44,29.6,-12.2,0.29,317.617
5/20/2018,1:21:1,17.73,29.6,-12.9,0.29,322.867
5/20/2018,1:26:1,17.35,29.6,-13.7,0.29,328.2
5/20/2018,1:31:1,17.27,29.6,-14.4,0.29,333.617
5/20/2018,1:36:1,17.51,29.6,-15.2,0.29,339.117
5/20/2018,1:41:1,17.54,29.6,-15.9,0.29,344.7
5/20/2018,1:46:1,17.41,29.6,-16.6,0.29,350.367
5/20/2018,1:51:1,17.2,29.6,-17.4,0.29,356.117
5/20/2018,1:56:1,17.28,29.6,-18.1,0.29,361.95
5/20/2018,2:1:1,17.1,29.6,-18.8,0.29,367.867
5/20/2018,2:6:1,17.17,29.6,-19.5,0.29,372.867
5/20/2018,2:11:1,17.23,29.3,-20.1,0.29,377.95
5/20/2018,2:16:1,17.23,29.3,-20.8,0.29,383.117
5/20/2018,2:21:1,17.34,29.3,-21.5,0.29,388.367
5/20/2018,2:26:1,16.92,29.3,-22.1,0.3,393.7
5/20/2018,2:31:1,17.05,29.3,-22.7,0.3,399.117
5/20/2018,2:36:1,16.88,29.3,-23.3,0.3,404.617
5/20/2018,2:41:1,16.65,29.3,-23.9,0.3,410.2
5/20/2018,2:46:1,16.69,29.3,-24.5,0.3,415.867
5/20/2018,2:51:1,17.01,29.3,-25.1,0.3,421.617
5/20/2018,2:56:1,16.66,29.3,-25.7,0.3,427.45
5/20/2018,3:1:1,16.88,29.3,-26.2,0.3,433.367
5/20/2018,3:6:1,16.98,29.3,-26.7,0.3,438.367
5/20/2018,3:11:1,16.29,29.3,-27.3,0.3,443.45
5/20/2018,3:16:1,16.27,29.6,-27.8,0.3,448.617
5/20/2018,3:21:1,16.33,29.6,-28.2,0.3,453.867
5/20/2018,3:26:1,16.29,29.6,-28.7,0.3,459.2
5/20/2018,3:31:1,16.37,29.6,-29.2,0.3,464.617
5/20/2018,3:36:1,16.11,29.9,-29.6,0.3,470.117
5/20/2018,3:41:1,16.1,29.9,-30,0.3,475.7
5/20/2018,3:46:1,16.03,29.9,-30.4,0.3,481.367
5/20/2018,3:51:1,15.93,29.9,-30.8,0.3,487.117
5/20/2018,3:56:1,16.36,30.2,-31.2,0.3,492.95
5/20/2018,4:1:1,16.24,30.2,-31.5,0.3,498.867
5/20/2018,4:6:1,16.45,30.2,-31.8,0.3,503.867
5/20/2018,4:11:1,16.68,30.2,-32.1,0.3,508.95
5/20/2018,4:16:1,16.9,30.2,-32.4,0.3,514.117
5/20/2018,4:21:1,16.63,30.2,-32.7,0.3,519.367
5/20/2018,4:26:1,17.03,30.2,-32.9,0.3,524.7
5/20/2018,4:31:1,17.69,30.2,-33.1,0.3,530.117
5/20/2018,4:36:1,18.42,30.2,-33.3,0.3,535.617
5/20/2018,4:41:1,19.14,29.9,-33.5,0.31,541.2
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
6.21,19.4,16.7858,18.43,13.19,29.3,34.4,30.4624,29.6,5.1,

5/20/2018 -- 5/21/2018
5/20/2018,20:21:2,-0.1,39.6,50.4,0.38,0
5/20/2018,20:26:2,6.04,39,49.5,0.38,5.31667
5/20/2018,20:31:2,6.59,38.3,48.6,0.38,10.7167
5/20/2018,20:36:2,7.23,38,47.7,0.38,16.2
5/20/2018,20:41:2,7.71,37.3,46.8,0.38,21.7667
5/20/2018,20:46:2,8.29,36.7,45.9,0.38,27.4167
5/20/2018,20:51:2,8.97,36.4,45,0.38,33.15
5/20/2018,20:56:2,9.84,36,44,0.38,38.9667
5/20/2018,21:1:2,10.88,35.7,43.1,0.38,44.8667
5/20/2018,21:6:2,11.94,35.4,42.2,0.38,49.8833
5/20/2018,21:11:2,12.98,35.1,41.2,0.38,54.95
5/20/2018,21:16:2,14.13,34.8,40.3,0.38,60.1
5/20/2018,21:21:2,15.3,34.4,39.3,0.38,65.3333
5/20/2018,21:26:2,16.3,34.4,38.4,0.38,70.65
5/20/2018,21:31:2,17.17,34.1,37.4,0.38,76.05
5/20/2018,21:36:2,17.8,33.8,36.5,0.38,81.5333
5/20/2018,21:41:2,18.32,33.8,35.5,0.38,87.1
5/20/2018,21:46:2,18.52,33.5,34.6,0.38,92.75
5/20/2018,21:51:2,18.66,33.5,33.6,0.38,98.4833
5/20/2018,21:56:2,18.74,33.1,32.7,0.38,104.3
5/20/2018,22:1:2,18.82,33.1,31.7,0.38,110.2
5/20/2018,22:6:2,18.36,32.8,30.8,0.39,115.217
5/20/2018,22:11:2,18.96,32.8,29.8,0.39,120.283
5/20/2018,22:16:2,18.92,32.8,28.8,0.39,125.433
5/20/2018,22:21:2,18.13,32.5,27.9,0.39,130.667
5/20/2018,22:26:2,18.17,32.5,26.9,0.39,135.983
5/20/2018,22:31:2,18.49,32.5,26,0.39,141.383
5/20/2018,22:36:2,18.73,32.5,25,0.39,146.867
5/20/2018,22:41:2,18.61,32.2,24,0.39,152.433
5/20/2018,22:46:2,19.11,32.2,23.1,0.39,158.083
5/20/2018,22:51:2,19.19,32.2,22.1,0.39,163.817
5/20/2018,22:56:2,19.19,32.2,21.2,0.39,169.633
5/20/2018,23:1:2,19.21,31.9,20.2,0.39,175.533
5/20/2018,23:6:2,19.31,31.9,19.3,0.39,180.55
5/20/2018,23:11:2,19.3,31.9,18.3,0.39,185.617
5/20/2018,23:16:2,19.31,31.9,17.4,0.39,190.767
5/20/2018,23:21:2,19.34,31.9,16.4,0.39,196
5/20/2018,23:26:2,19.31,31.5,15.5,0.39,201.317
5/20/2018,23:31:2,19.29,31.5,14.5,0.39,206.717
5/20/2018,23:36:2,19.27,31.5,13.6,0.39,212.2
5/20/2018,23:41:2,19.24,31.2,12.6,0.39,217.767
5/20/2018,23:46:2,19.24,31.2,11.7,0.39,223.417
5/20/2018,23:51:2,19.25,31.2,10.8,0.39,229.15
5/20/2018,23:56:2,19.25,31.2,9.8,0.39,234.967
5/21/2018,0:1:2,19.28,31.2,8.9,0.39,240.867
5/21/2018,0:6:3,19.32,30.9,8,0.39,245.9
5/21/2018,0:11:3,19.39,30.9,7,0.39,250.95
5/21/2018,0:16:3,19.41,30.9,6.1,0.4,256.083
5/21/2018,0:21:3,19.42,30.9,5.2,0.4,261.3
5/21/2018,0:26:3,19.42,30.9,4.3,0.4,266.6
5/21/2018,0:31:3,19.38,30.9,3.4,0.4,271.983
5/21/2018,0:36:3,19.36,30.9,2.4,0.4,277.45
5/21/2018,0:41:3,19.37,30.9,1.5,0.4,283
5/21/2018,0:46:3,19.37,30.6,0.6,0.4,288.633
5/21/2018,0:51:3,19.42,30.6,-0.3,0.4,294.35
5/21/2018,0:56:3,19.47,30.6,-1.1,0.4,300.15
5/21/2018,1:1:3,19.5,30.6,-2,0.4,306.033
5/21/2018,1:6:3,19.5,30.6,-2.9,0.4,311.067
5/21/2018,1:11:3,19.5,30.2,-3.8,0.4,316.117
5/21/2018,1:16:3,19.53,30.2,-4.7,0.4,321.25
5/21/2018,1:21:3,19.52,30.2,-5.5,0.4,326.467
5/21/2018,1:26:3,19.52,30.2,-6.4,0.4,331.767
5/21/2018,1:31:3,19.53,29.9,-7.3,0.4,337.15
5/21/2018,1:36:3,19.54,29.9,-8.1,0.4,342.617
5/21/2018,1:41:3,19.54,29.9,-9,0.4,348.167
5/21/2018,1:46:3,19.55,29.9,-9.8,0.4,353.8
5/21/2018,1:51:3,19.54,29.9,-10.6,0.4,359.517
5/21/2018,1:56:3,19.57,29.6,-11.5,0.4,365.317
5/21/2018,2:1:3,19.56,29.6,-12.3,0.4,371.2
5/21/2018,2:6:3,19.57,29.6,-13.1,0.4,376.233
5/21/2018,2:11:3,19.57,29.6,-13.9,0.4,381.283
5/21/2018,2:16:3,19.58,29.6,-14.7,0.4,386.417
5/21/2018,2:21:3,19.58,29.6,-15.5,0.4,391.633
5/21/2018,2:26:3,19.58,29.6,-16.3,0.41,396.933
5/21/2018,2:31:3,19.56,29.6,-17,0.41,402.317
5/21/2018,2:36:3,19.57,29.3,-17.8,0.41,407.783
5/21/2018,2:41:3,19.52,29.3,-18.5,0.41,413.333
5/21/2018,2:46:3,19.5,29.3,-19.3,0.41,418.967
5/21/2018,2:51:3,19.51,29.3,-20,0.41,424.683
5/21/2018,2:56:3,19.54,29.3,-20.8,0.41,430.483
5/21/2018,3:1:3,19.55,29.3,-21.5,0.41,436.367
5/21/2018,3:6:3,19.55,29,-22.2,0.41,441.4
5/21/2018,3:11:3,19.55,29,-22.9,0.41,446.45
5/21/2018,3:16:3,19.54,29,-23.5,0.41,451.583
5/21/2018,3:21:3,19.57,29,-24.2,0.41,456.8
5/21/2018,3:26:3,19.55,29,-24.9,0.41,462.1
5/21/2018,3:31:3,19.53,29,-25.5,0.41,467.483
5/21/2018,3:36:3,19.51,29,-26.1,0.41,472.95
5/21/2018,3:41:3,19.52,29,-26.8,0.41,478.5
5/21/2018,3:46:3,19.54,29,-27.4,0.41,484.133
5/21/2018,3:51:3,19.52,29,-28,0.41,489.85
5/21/2018,3:56:3,19.51,29,-28.5,0.41,495.65
5/21/2018,4:1:3,19.54,29,-29.1,0.41,501.533
5/21/2018,4:6:3,19.51,29,-29.6,0.41,506.566
5/21/2018,4:11:3,19.5,29,-30.2,0.41,511.616
5/21/2018,4:16:3,19.5,29,-30.7,0.41,516.75
5/21/2018,4:21:3,19.52,29,-31.2,0.41,521.966
5/21/2018,4:26:3,19.48,29,-31.7,0.41,527.266
5/21/2018,4:31:3,19.42,29,-32.1,0.42,532.65
5/21/2018,4:36:3,19.4,28.6,-32.6,0.42,538.117
5/21/2018,4:41:3,19.38,28.6,-33,0.42,543.667
min MPSAS,max MPSAS,avg MPSAS,medn MPSAS,min Temp,max Temp
-0.1,19.58,17.9464,19.37,19.68,28.6,39.6,31.4406,30.9,11,

